[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -114, 0, 2, 0, 2, 0, 0, -21]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -105, 0, 2, 0, 0, 0, 0, -109]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -105, 0, 2, 0, 2, 0, 0, -36]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -114, 0, 2, 0, 2, 0, 0, -21]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -105, 0, 2, 0, 0, 0, 0, -109]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -114, 0, 2, 0, 2, 0, 0, -21]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 2, 0, 0, -31]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 2, 0, 0, -42]
[36, 0, -113, 0, 2, 0, 0, 0, 0, -103]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
[36, 0, -106, 0, 2, 0, 0, 0, 0, -82]
